-0.111751178694758,0.111751178694758,-1.04884189425306,1.04884189425306,-0.346780360457581,0.346780360457581,-2.92746299470525,2.92746299470525,-1.37916899801533,1.37916899801533,-1.34220992297176,1.34220992297176,1.33279971323305,-1.33279971323305,0.743661583337391,-0.743661583337391,-0.629424345620049,0.629424345620049,-0.413362379861056,0.413362379861056,0.248571512631252,-0.248571512631252,-0.201885672766184,0.201885672766184,-0.375609728088023,0.375609728088023,-0.723826302196102,0.723826302196102,0.109551611911735,-0.109551611911735,0.461145170983258,-0.461145170983258,1.46795323539999,-1.46795323539999,0.496111489056274,-0.496111489056274,-0.840891327724853,0.840891327724853,-0.232563762009423,0.232563762009423,-2.18653765969354,2.18653765969354,0.135935337048681,-0.135935337048681,-0.321556754392471,0.321556754392471,0.421558910380526,-0.421558910380526,0.0951432087354531,-0.0951432087354531,2.16427106967578,-2.16427106967578,0.55434680346708,-0.55434680346708,-0.158671835324917,0.158671835324917,0.590821422177293,-0.590821422177293,-1.91024772673785,1.91024772673785,0.00693271860086921,-0.00693271860086921,-1.258086883381,1.258086883381,0.211455073551692,-0.211455073551692,-2.28337382613554,2.28337382613554,0.32944323953058,-0.32944323953058,0.434717656877664,-0.434717656877664,0.596761928554795,-0.596761928554795,-0.888274315975055,0.888274315975055,-0.0436494871959124,0.0436494871959124,0.11286808767253,-0.11286808767253,1.70119879565229,-1.70119879565229,0.516966490655473,-0.516966490655473,0.600361748619164,-0.600361748619164,-0.468003709173069,0.468003709173069,0.779952859277614,-0.779952859277614,-1.50742711039717,1.50742711039717,1.99316326865556,-1.99316326865556,0.806213293099668,-0.806213293099668,-1.56408019172458,1.56408019172458,0.428219299732328,-0.428219299732328,-0.347697147507851,0.347697147507851,-1.44839075648906,1.44839075648906,-0.977477838791226,0.977477838791226,-0.688476632623444,0.688476632623444,0.134802752970505,-0.134802752970505,0.705474803118709,-0.705474803118709,0.240367288866683,-0.240367288866683,0.368172405994995,-0.368172405994995,0.156024588636191,-0.156024588636191,0.341563519662454,-0.341563519662454,-0.103781516975743,0.103781516975743,-0.204689514183772,0.204689514183772,0.471235829774516,-0.471235829774516,-0.386668118318673,0.386668118318673,0.767949705799944,-0.767949705799944,0.792054867419593,-0.792054867419593,0.40198253311222,-0.40198253311222,0.358030880545302,-0.358030880545302,-0.284057042030465,0.284057042030465,1.61693170415686,-1.61693170415686,-0.034258948302783,0.034258948302783,-0.188302822482135,0.188302822482135,-1.18072363615886,1.18072363615886,-0.603364318188234,0.603364318188234,0.583403194899982,-0.583403194899982,-0.793134254905208,0.793134254905208,-0.235678390125571,0.235678390125571,-0.0929064235914852,0.0929064235914852,-1.57791477122644,1.57791477122644,2.57208631258827,-2.57208631258827,-0.344106082733036,0.344106082733036,-1.11100256717035,1.11100256717035,0.810833112212959,-0.810833112212959,1.01672543478592,-1.01672543478592,0.141260689112362,-0.141260689112362,0.0187269782815603,-0.0187269782815603,-0.192121840071503,0.192121840071503,-1.14857085559144,1.14857085559144,0.763016381260157,-0.763016381260157,-0.305895306097542,0.305895306097542,-0.0906193411889513,0.0906193411889513,1.09568262599256,-1.09568262599256,1.08556064158577,-1.08556064158577,-0.459451593469006,0.459451593469006,2.23168605799365,-2.23168605799365,0.204190096774663,-0.204190096774663,0.499744356512327,-0.499744356512327,0.416874341397523,-0.416874341397523,-0.0108107923735696,0.0108107923735696,-0.136623884276077,0.136623884276077,2.11486337667456,-2.11486337667456,-0.868921840296162,0.868921840296162,-0.936366369563957,0.936366369563957,0.739623607110575,-0.739623607110575,-0.00247648583008499,0.00247648583008499,-0.818270532997123,0.818270532997123,0.277239206181292,-0.277239206181292,-0.100924512463019,0.100924512463019,-0.760021541735212,0.760021541735212,-0.383638329904645,0.383638329904645,0.516042722299987,-0.516042722299987,0.542579395867471,-0.542579395867471,0.624983153888631,-0.624983153888631,-0.970787702085207,0.970787702085207,0.661971877882375,-0.661971877882375,1.12150315530176,-1.12150315530176,0.167802856136853,-0.167802856136853,-0.761279556167977,0.761279556167977,0.439368249629271,-0.439368249629271,-0.864783734681702,0.864783734681702,0.588321925290681,-0.588321925290681,1.73590715384044,-1.73590715384044,0.911763065359206,-0.911763065359206,-0.941165723931798,0.941165723931798,-1.40677290498471,1.40677290498471,-0.517350277755273,0.517350277755273,0.408704484672954,-0.408704484672954,-2.24852678934979,2.24852678934979,0.754991108447985,-0.754991108447985,0.616533544080496,-0.616533544080496,0.378597978101958,-0.378597978101958,1.07858584089255,-1.07858584089255,-1.58823570077407,1.58823570077407,-1.70058027274605,1.70058027274605,0.527164998631166,-0.527164998631166,0.0441255117939398,-0.0441255117939398,0.439870053459688,-0.439870053459688,-2.33047999416025,2.33047999416025,-1.08158582466089,1.08158582466089,0.915199891331484,-0.915199891331484,-1.64566800206078,1.64566800206078,-0.447107109241501,0.447107109241501,-1.75631822623978,1.75631822623978,0.211553946706166,-0.211553946706166,1.77292131475589,-1.77292131475589,1.65912693004885,-1.65912693004885,-0.522759528218296,0.522759528218296,1.43741908123277,-1.43741908123277,-0.890624933442617,0.890624933442617,0.160513338744837,-0.160513338744837,0.498220775754565,-0.498220775754565,1.53030988153666,-1.53030988153666,1.87604605563918,-1.87604605563918,0.0512818279010281,-0.0512818279010281,0.969544840930307,-0.969544840930307,-0.0176564781408581,0.0176564781408581,1.23912199356008,-1.23912199356008,-0.0802250757726871,0.0802250757726871,-0.312665063002224,0.312665063002224,-1.23735395181428,1.23735395181428,-0.503184874299936,0.503184874299936,0.329993809980407,-0.329993809980407,1.18254441023812,-1.18254441023812,0.131638174584621,-0.131638174584621,-1.13979274082818,1.13979274082818,-1.07892463565593,1.07892463565593,-0.149886009748973,0.149886009748973,-0.63192277886247,0.63192277886247,0.0608649006843718,-0.0608649006843718,0.754326917832275,-0.754326917832275,-0.0195482396583007,0.0195482396583007,0.53639044809894,-0.53639044809894,-1.04242651253642,1.04242651253642,1.25035160036824,-1.25035160036824,0.339799681062649,-0.339799681062649,-1.04390855768529,1.04390855768529,0.672373364477319,-0.672373364477319,1.50949445307614,-1.50949445307614,1.32819029950036,-1.32819029950036,-1.01477039615775,1.01477039615775,-0.0344178370299329,0.0344178370299329,-1.37392822027269,1.37392822027269,-0.666172504145381,0.666172504145381,-0.183295475271387,0.183295475271387,-1.82526515928874,1.82526515928874,-0.0610398325451891,0.0610398325451891,-0.231292816703003,0.231292816703003,-1.82936901498152,1.82936901498152,1.16201662113217,-1.16201662113217,-0.82872761319856,0.82872761319856,-0.152605450070383,0.152605450070383,0.988720503902862,-0.988720503902862,-1.25222663118217,1.25222663118217,1.08648040235167,-1.08648040235167,0.953555231725298,-0.953555231725298,-0.975773839859344,0.975773839859344,0.35850033196229,-0.35850033196229,0.623180405907639,-0.623180405907639,1.15441525427191,-1.15441525427191,-1.51694469831024,1.51694469831024,1.44372357275026,-1.44372357275026,-0.111565313068568,0.111565313068568,0.301978018813152,-0.301978018813152,0.493255185405893,-0.493255185405893,-0.126284456804899,0.126284456804899,0.54151071748468,-0.54151071748468,0.428038645633574,-0.428038645633574,-0.281420391255509,0.281420391255509,-0.588380008823508,0.588380008823508,-1.52021213031946,1.52021213031946,2.03910124949905,-2.03910124949905,1.47463877819307,-1.47463877819307,0.525314541554053,-0.525314541554053,-1.36236679009547,1.36236679009547,-1.01696889287681,1.01696889287681,-0.106930391312627,0.106930391312627,0.207650582981263,-0.207650582981263,1.13407911612255,-1.13407911612255,-0.666547784605375,0.666547784605375,0.681885988791614,-0.681885988791614,0.159958354915395,-0.159958354915395,0.280524547540112,-0.280524547540112,-0.0274499707716841,0.0274499707716841,-0.450488956506547,0.450488956506547,-1.5496789853584,1.5496789853584,-0.487246444915907,0.487246444915907,-1.2313034034201,1.2313034034201,1.48556516437839,-1.48556516437839,-1.56377940333434,1.56377940333434,-1.20326695642794,1.20326695642794,0.913876066491357,-0.913876066491357,1.29869767753058,-1.29869767753058,-0.867810937231021,0.867810937231021,0.68112986160364,-0.68112986160364,0.571432626059181,-0.571432626059181,0.674021521159392,-0.674021521159392,2.07024381478603,-2.07024381478603,-0.0671438218603553,0.0671438218603553,2.42875576410077,-2.42875576410077,1.03306266627111,-1.03306266627111,-0.284363434077123,0.284363434077123,0.01261578370568,-0.01261578370568,0.278194088967837,-0.278194088967837,-1.15955053640741,1.15955053640741,0.453631093588697,-0.453631093588697,0.555917831951541,-0.555917831951541,0.0819488949206543,-0.0819488949206543,-0.0572701856325449,0.0572701856325449,-0.249021189629251,0.249021189629251,0.529781139481508,-0.529781139481508,-0.509061455346163,0.509061455346163,-0.0977167363846537,0.0977167363846537,-0.424768688021015,0.424768688021015,0.0409823659903408,-0.0409823659903408,-1.11383293161521,1.11383293161521,-0.165063723392801,0.165063723392801,1.29905167216325,-1.29905167216325,0.662492581021666,-0.662492581021666,1.23217128161234,-1.23217128161234,-0.480107632875669,0.480107632875669,-2.29606367022938,2.29606367022938,-1.1824363530557,1.1824363530557,0.524592173676232,-0.524592173676232,0.134093566886387,-0.134093566886387,-0.226216104138681,0.226216104138681,0.360969737772694,-0.360969737772694,-0.418356768816755,0.418356768816755,-0.494882105207893,0.494882105207893,0.669990625609771,-0.669990625609771,-0.742042542783128,0.742042542783128,-0.672010806167214,0.672010806167214,-1.13938769329095,1.13938769329095,0.352879437765966,-0.352879437765966,-0.37827411667642,0.37827411667642,1.01865556388055,-1.01865556388055,0.583060973478052,-0.583060973478052,1.47780878244428,-1.47780878244428,-1.11766047862776,1.11766047862776,1.28119832954909,-1.28119832954909,0.124204068091943,-0.124204068091943,-0.258331185955434,0.258331185955434,-1.5778629219285,1.5778629219285,0.128756271338103,-0.128756271338103,-1.39697201811967,1.39697201811967,0.169824094521895,-0.169824094521895,0.0844331930894344,-0.0844331930894344,0.688292571607288,-0.688292571607288,-1.63357151743561,1.63357151743561,1.11497783999678,-1.11497783999678,-0.0296046760237817,0.0296046760237817,0.790376485580151,-0.790376485580151,-0.31060353403555,0.31060353403555,0.325803845163944,-0.325803845163944,-0.549180725795222,0.549180725795222,0.198833786640791,-0.198833786640791,-2.06744045812191,2.06744045812191,-1.07604953661589,1.07604953661589,0.711180215266502,-0.711180215266502,-0.640603463833478,0.640603463833478,-1.0414113680605,1.0414113680605,0.422003247151067,-0.422003247151067,-0.837051447135899,0.837051447135899,0.380379575672974,-0.380379575672974,-1.21936612222922,1.21936612222922,1.24199548062012,-1.24199548062012,0.637511906580559,-0.637511906580559,0.0235495458319549,-0.0235495458319549,1.06355904608327,-1.06355904608327,-1.88308352839816,1.88308352839816,-0.77461497136978,0.77461497136978,1.16503759195807,-1.16503759195807,-1.92756542443176,1.92756542443176,-1.03086380619423,1.03086380619423,1.80370939581133,-1.80370939581133,-0.127308057776314,0.127308057776314,0.165003302973847,-0.165003302973847,-1.30197790047917,1.30197790047917,-0.0437283930208612,0.0437283930208612,0.249116406761322,-0.249116406761322,-0.479320757727614,0.479320757727614,-2.1677285857415,2.1677285857415,-0.814316285209837,0.814316285209837,1.28457481257777,-1.28457481257777,-0.260229527287954,0.260229527287954,-1.6622380244199,1.6622380244199,-0.552891287938596,0.552891287938596,-0.0136067428801445,0.0136067428801445,0.570030970459482,-0.570030970459482,1.00081958938969,-1.00081958938969,0.287083878527665,-0.287083878527665,0.489408997315879,-0.489408997315879,-0.606628855986106,0.606628855986106,-0.143741586037593,0.143741586037593,1.88392605905411,-1.88392605905411,-1.17482614964397,1.17482614964397,-0.91295230019304,0.91295230019304,0.21936830294732,-0.21936830294732,-1.95031049913191,1.95031049913191,0.158088579225367,-0.158088579225367,-0.456078607882598,0.456078607882598,0.0360824534610509,-0.0360824534610509,0.720254315289249,-0.720254315289249,-1.71424864717421,1.71424864717421,-0.921971489569006,0.921971489569006,-0.350661777398894,0.350661777398894,-1.10475927707314,1.10475927707314,0.250149398852685,-0.250149398852685,1.5585318549862,-1.5585318549862,0.945345818346794,-0.945345818346794,-1.3831650947412,1.3831650947412,0.299521385092535,-0.299521385092535,1.0600568333592,-1.0600568333592,-0.540426178892404,0.540426178892404,0.255866601442038,-0.255866601442038,0.233322246213231,-0.233322246213231,-0.626364935038732,0.626364935038732,0.0376820796327319,-0.0376820796327319,-1.8618421049582,1.8618421049582,0.961958540402497,-0.961958540402497,0.956890967852992,-0.956890967852992,0.775727096306267,-0.775727096306267,0.937219814552313,-0.937219814552313,-2.12226149626213,2.12226149626213,-1.51614511988529,1.51614511988529,1.1172902502184,-1.1172902502184,-0.721907166501517,0.721907166501517,-1.02280061121415,1.02280061121415,0.518059239256083,-0.518059239256083,-0.46526639925785,0.46526639925785,-0.75092733497663,0.75092733497663,0.23954478019346,-0.23954478019346,-0.0214553028466575,0.0214553028466575,0.825566683041823,-0.825566683041823,-0.083882778022343,0.083882778022343,-1.01936445196981,1.01936445196981,-0.776043515381445,0.776043515381445,-3.19278533666236,3.19278533666236,0.889961513633306,-0.889961513633306,0.833104038855361,-0.833104038855361,0.787369279033644,-0.787369279033644,-2.60567248857471,2.60567248857471,-1.36033522144918,1.36033522144918,0.0822783063132821,-0.0822783063132821,0.707260290095983,-0.707260290095983,1.46539936850957,-1.46539936850957,-1.0270816660362,1.0270816660362,0.481223698262016,-0.481223698262016,-0.485408636875504,0.485408636875504,0.329742783744242,-0.329742783744242,-0.563672030339689,0.563672030339689,-1.14595868371466,1.14595868371466,-0.0988386548690576,0.0988386548690576,0.641297783181422,-0.641297783181422,2.68590051826835,-2.68590051826835,-0.715181197652124,0.715181197652124,0.0562074815511484,-0.0562074815511484,1.1811231917552,-1.1811231917552,1.53952217072023,-1.53952217072023,-1.36316926269715,1.36316926269715,0.864691275804308,-0.864691275804308,0.321905141097361,-0.321905141097361,-0.936178369087839,0.936178369087839,1.92585555969542,-1.92585555969542,-0.342494985220815,0.342494985220815,1.64741233473921,-1.64741233473921,0.858016919888604,-0.858016919888604,-0.713804140134088,0.713804140134088,-0.421753207229174,0.421753207229174,0.16651303715646,-0.16651303715646,0.296941109193598,-0.296941109193598,1.13260558017906,-1.13260558017906,-0.592571751845062,0.592571751845062,0.434858458614344,-0.434858458614344,0.544603904956081,-0.544603904956081,-1.46153528102624,1.46153528102624,0.404842473853166,-0.404842473853166,0.404770112224467,-0.404770112224467,0.206274682227042,-0.206274682227042,0.832271601357957,-0.832271601357957,-1.01984162611944,1.01984162611944,-0.245811698551392,0.245811698551392,-0.0946925288888928,0.0946925288888928,-1.25606027425895,1.25606027425895,-0.675775045021035,0.675775045021035,-0.771249881577928,0.771249881577928,1.64996366286693,-1.64996366286693,0.514830474063428,-0.514830474063428,0.850062366045056,-0.850062366045056,-0.0338444596404439,0.0338444596404439,2.29755081094299,-2.29755081094299,1.44623306206774,-1.44623306206774,0.330580776671207,-0.330580776671207,2.23371512028125,-2.23371512028125,3.20215962571425,-3.20215962571425,-2.25133806835664,2.25133806835664,-0.567255216917217,0.567255216917217,-1.05347165930076,1.05347165930076,0.0267589078317191,-0.0267589078317191,0.385569627588615,-0.385569627588615,0.307280592912902,-0.307280592912902,-1.63508474497206,1.63508474497206,0.142471101786192,-0.142471101786192,0.437593101527124,-0.437593101527124,0.167537864098883,-0.167537864098883,1.21487531694693,-1.21487531694693,0.700225654924302,-0.700225654924302,0.950339897752244,-0.950339897752244,0.654814649532396,-0.654814649532396,1.21278767388841,-1.21278767388841,-0.472117272785935,0.472117272785935,-0.925889923934615,0.925889923934615,0.607190507408449,-0.607190507408449,0.304758150285355,-0.304758150285355,-1.13773032223101,1.13773032223101,-0.628108825721949,0.628108825721949,-1.35990967659371,1.35990967659371,0.236877964069473,-0.236877964069473,-0.550377838056528,0.550377838056528,0.839328338035274,-0.839328338035274,1.83642047689411,-1.83642047689411,-0.200567674810677,0.200567674810677,0.609274798755012,-0.609274798755012,-0.527426613442194,0.527426613442194,-1.33158869892585,1.33158869892585,-1.68947776862276,1.68947776862276,-0.0927201967868896,0.0927201967868896,0.46874855029541,-0.46874855029541,0.348596163000699,-0.348596163000699,1.04551807249443,-1.04551807249443,0.67950588000701,-0.67950588000701,-0.0998894719966071,0.0998894719966071,-0.173325357873941,0.173325357873941,-0.2620601823004,0.2620601823004,-1.25978934537937,1.25978934537937,-0.867297347805965,0.867297347805965,2.82682063213557,-2.82682063213557,-0.257464042085951,0.257464042085951,0.378450892321031,-0.378450892321031,0.0902513386705255,-0.0902513386705255,-0.161903895726714,0.161903895726714,0.594996836164104,-0.594996836164104,-0.212977362111322,0.212977362111322,-1.00227471192696,1.00227471192696,-0.939970793188565,0.939970793188565,0.559295938344274,-0.559295938344274,0.948470730665921,-0.948470730665921,0.343702633464367,-0.343702633464367,-1.40248169765144,1.40248169765144,-0.241211697992442,0.241211697992442,0.705386025293407,-0.705386025293407,-0.257242093532618,0.257242093532618,0.412040795538001,-0.412040795538001,-0.175919076345499,0.175919076345499,0.983117212879819,-0.983117212879819,-0.413650124011724,0.413650124011724,-0.740359978693879,0.740359978693879,0.00142731045747479,-0.00142731045747479,-0.692070927612375,0.692070927612375,-0.215561224768384,0.215561224768384,-0.11130928560312,0.11130928560312,0.626765246334173,-0.626765246334173,-0.7429303950701,0.7429303950701,-0.903048421621376,0.903048421621376,-0.0572233647354113,0.0572233647354113,-0.168567139823703,0.168567139823703,2.27312807155536,-2.27312807155536,0.99179906977607,-0.99179906977607,0.446957808603777,-0.446957808603777,0.518749707669708,-0.518749707669708,0.273510370536848,-0.273510370536848,-0.633303558515854,0.633303558515854,0.342389141688021,-0.342389141688021,-0.885749935409877,0.885749935409877,-0.226635647411321,0.226635647411321,1.11754616575007,-1.11754616575007,0.681047007730279,-0.681047007730279,-0.779960635049115,0.779960635049115,-0.0912064742201231,0.0912064742201231,0.759329947208953,-0.759329947208953,-1.4733893011442,1.4733893011442,-1.40748341769906,1.40748341769906,-1.35858104825991,1.35858104825991,0.273948370285958,-0.273948370285958,0.855184270615982,-0.855184270615982,-2.06808046933844,2.06808046933844,-0.0354229271293996,0.0354229271293996,1.24290254260636,-1.24290254260636,0.286405777939551,-0.286405777939551,0.781509037343097,-0.781509037343097,0.547076243150509,-0.547076243150509,1.37855476774353,-1.37855476774353,0.564110697825167,-0.564110697825167,0.378287577322844,-0.378287577322844,0.422767288166723,-0.422767288166723,1.25295698073095,-1.25295698073095,0.677811044426737,-0.677811044426737,0.900739104559509,-0.900739104559509,-1.72778490246005,1.72778490246005,0.299403061293376,-0.299403061293376,-0.392163467689185,0.392163467689185,0.174235029501799,-0.174235029501799,-1.17982518998314,1.17982518998314,-0.847606832333354,0.847606832333354,-0.85874149917277,0.85874149917277,-0.437142869468097,0.437142869468097,1.2293598113304,-1.2293598113304,0.663418508651541,-0.663418508651541,-0.452909539393677,0.452909539393677,1.1358084649734,-1.1358084649734,0.905496905589322,-0.905496905589322,1.43527621206157,-1.43527621206157,0.102971183914544,-0.102971183914544,-1.45619982999635,1.45619982999635,0.221601042217838,-0.221601042217838,0.290890498196299,-0.290890498196299,-0.938931534623377,0.938931534623377,1.45831626642639,-1.45831626642639,0.728887524885751,-0.728887524885751,0.287647612347607,-0.287647612347607,-0.0696346799747568,0.0696346799747568,0.0403861086718462,-0.0403861086718462,1.39043828308547,-1.39043828308547,0.549071172687779,-0.549071172687779,0.642987979287684,-0.642987979287684,-1.26378972647538,1.26378972647538,-1.82168190269115,1.82168190269115,-0.114218304779152,0.114218304779152,0.0325039535123043,-0.0325039535123043,0.625061815987577,-0.625061815987577,-0.867363050608206,0.867363050608206,-0.799188724223103,0.799188724223103,0.507078556454395,-0.507078556454395,-0.907789101281494,0.907789101281494,-0.322961949021695,0.322961949021695,1.03565274346136,-1.03565274346136,-1.27656147738347,1.27656147738347,1.77749259823231,-1.77749259823231,1.34321730337845,-1.34321730337845,-0.302677430300761,0.302677430300761,-1.4520439348723,1.4520439348723,0.625428858814912,-0.625428858814912,0.955632184648924,-0.955632184648924,1.6483122797548,-1.6483122797548,-2.06715099550303,2.06715099550303,0.424527640625355,-0.424527640625355,-0.687349255243826,0.687349255243826,-1.85062297200414,1.85062297200414,-0.110498816024188,0.110498816024188,-0.535408817874708,0.535408817874708,0.704093004925384,-0.704093004925384,-0.893970210905504,0.893970210905504,0.512595147188931,-0.512595147188931,2.05660407651426,-2.05660407651426,0.328696506327701,-0.328696506327701,0.654225580050749,-0.654225580050749,0.757134920496198,-0.757134920496198,-0.225165145515212,0.225165145515212,1.8085053532074,-1.8085053532074,-0.351681184404206,0.351681184404206,1.14673757201269,-1.14673757201269,0.517266587758365,-0.517266587758365,0.839519149924662,-0.839519149924662,0.58168249162246,-0.58168249162246,0.054120323375319,-0.054120323375319,-2.56877927960639,2.56877927960639,-1.57291372385967,1.57291372385967,-0.37154273621002,0.37154273621002,0.792722314681462,-0.792722314681462,-1.3451041301399,1.3451041301399,1.22753605465394,-1.22753605465394,-1.32212385230393,1.32212385230393,0.34796187289518,-0.34796187289518,-0.581072981225188,0.581072981225188,0.866586815827923,-0.866586815827923,-1.6598843657439,1.6598843657439,-1.88032440947335,1.88032440947335,0.36034798730747,-0.36034798730747,1.28036509859056,-1.28036509859056,1.03932913047734,-1.03932913047734,-0.865291727249458,0.865291727249458,0.254736017549486,-0.254736017549486,1.27124561299892,-1.27124561299892,-1.59186142831538,1.59186142831538,-1.06642161899555,1.06642161899555,-2.01045301377178,2.01045301377178,-0.0636560189782728,0.0636560189782728,-1.51738401213299,1.51738401213299,-0.167834978971703,0.167834978971703,-0.792666822902025,0.792666822902025,-0.985481817573594,0.985481817573594,2.53453627961338,-2.53453627961338,-0.41774483459912,0.41774483459912,0.142217450323208,-0.142217450323208,-0.051901121705517,0.051901121705517,0.267925844471877,-0.267925844471877,1.7559940538736,-1.7559940538736,0.198348322465123,-0.198348322465123,0.683983162307827,-0.683983162307827,-0.11900135146861,0.11900135146861,0.766231341786745,-0.766231341786745,1.69729946166913,-1.69729946166913,1.14541415634311,-1.14541415634311,1.25538662813658,-1.25538662813658,-0.846499775783899,0.846499775783899,1.8698752754941,-1.8698752754941,-0.440552688005569,0.440552688005569,-0.788324685252488,0.788324685252488,-0.933261894495167,0.933261894495167,0.239742399962977,-0.239742399962977,-0.940625401981695,0.940625401981695,0.257006832988882,-0.257006832988882,0
